id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
rng_302_1,"    @Test
    void testPrecondition3_1_oe() {
        // Probabilities do not sum above 0
        Assertions.assertThrows(IllegalArgumentException.class, () -> new DiscreteProbabilityCollectionSampler<>(rng, Arrays.asList(1d, 2d), new double[] {0d, 0d}));
    }
",DiscreteProbabilityCollectionSamplerTest::testPrecondition3_1_oe,,,,
rng_303_1,"    @Test
    void testPrecondition4_1_oe() {
        // NaN probability
        Assertions.assertThrows(IllegalArgumentException.class, () -> new DiscreteProbabilityCollectionSampler<>(rng, Arrays.asList(1d, 2d), new double[] {0d, Double.NaN}));
    }
",DiscreteProbabilityCollectionSamplerTest::testPrecondition4_1_oe,,,,
rng_304_1,"    @Test
    void testPrecondition5_1_oe() {
        // Infinite probability
        Assertions.assertThrows(IllegalArgumentException.class, () -> new DiscreteProbabilityCollectionSampler<>(rng, Arrays.asList(1d, 2d), new double[] {0d, Double.POSITIVE_INFINITY}));
    }
",DiscreteProbabilityCollectionSamplerTest::testPrecondition5_1_oe,,,,
rng_305_1,"    @Test
    void testPrecondition6_1_oe() {
        // Empty Map<T, Double> not allowed
        Assertions.assertThrows(IllegalArgumentException.class, () -> new DiscreteProbabilityCollectionSampler<>(rng, new HashMap<>()));
    }
",DiscreteProbabilityCollectionSamplerTest::testPrecondition6_1_oe,,,,
rng_306_1,"    @Test
    void testPrecondition7_1_oe() {
        // Empty List<T> not allowed
        Assertions.assertThrows(IllegalArgumentException.class, () -> new DiscreteProbabilityCollectionSampler<>(rng, Collections.<Double>emptyList(), new double[0]));
    }
",DiscreteProbabilityCollectionSamplerTest::testPrecondition7_1_oe,,,,
rng_315_1,"    @Test
    void testKgreaterThanNThrows_1_oe() {
        // Must fail for k > n.
         int n = 2;
         int k = 3;
        Assertions.assertThrows(IllegalArgumentException.class, () -> new CombinationSampler(rng, n, k));
    }
",CombinationSamplerTest::testKgreaterThanNThrows_1_oe,,,,
rng_316_1,"    @Test
    void testNequalsZeroThrows_1_oe() {
        // Must fail for n = 0.
         int n = 0;
         int k = 3;
        Assertions.assertThrows(IllegalArgumentException.class, () -> new CombinationSampler(rng, n, k));
    }
",CombinationSamplerTest::testNequalsZeroThrows_1_oe,,,,
rng_317_1,"    @Test
    void testKequalsZeroThrows_1_oe() {
        // Must fail for k = 0.
         int n = 2;
         int k = 0;
        Assertions.assertThrows(IllegalArgumentException.class, () -> new CombinationSampler(rng, n, k));
    }
",CombinationSamplerTest::testKequalsZeroThrows_1_oe,,,,
rng_318_1,"    @Test
    void testNisNegativeThrows_1_oe() {
        // Must fail for n <= 0.
         int n = -1;
         int k = 3;
        Assertions.assertThrows(IllegalArgumentException.class, () -> new CombinationSampler(rng, n, k));
    }
",CombinationSamplerTest::testNisNegativeThrows_1_oe,,,,
rng_319_1,"    @Test
    void testKisNegativeThrows_1_oe() {
        // Must fail for k <= 0.
         int n = 0;
         int k = -1;
        Assertions.assertThrows(IllegalArgumentException.class, () -> new CombinationSampler(rng, n, k));
    }
",CombinationSamplerTest::testKisNegativeThrows_1_oe,,,,
rng_321_1,"    @Test
    void testInvalidDimensionThrows_1_oe() {
        // Use instance constructor not factory constructor to exercise 1.X public API
        Assertions.assertThrows(IllegalArgumentException.class, () -> new UnitSphereSampler(0, null));
    }
",UnitSphereSamplerTest::testInvalidDimensionThrows_1_oe,,,,
rng_322_1,"    @Test
    void testInvalidDimensionThrowsWithFactoryConstructor_1_oe() {
        Assertions.assertThrows(IllegalArgumentException.class, () -> UnitSphereSampler.of(null, 0));
    }
",UnitSphereSamplerTest::testInvalidDimensionThrowsWithFactoryConstructor_1_oe,org.apache.commons.rng.sampling.UnitSphereSampler,"of(UniformRandomProvider rng,
                                       int dimension)","/**
     * Create a unit sphere sampler for the given dimension.
     *
     * @param rng Generator for the individual components of the vectors. A shallow
     * copy will be stored in the sampler.
     * @param dimension Space dimension.
     * @return the sampler
     * @throws IllegalArgumentException If {@code dimension <= 0}
     *
     * @since 1.4
     */","public static UnitSphereSampler of(UniformRandomProvider rng,
                                       int dimension) {
        if (dimension <= 0) {
            throw new IllegalArgumentException(""Dimension must be strictly positive"");
        } else if (dimension == ONE_D) {
            return new UnitSphereSampler1D(rng);
        } else if (dimension == TWO_D) {
            return new UnitSphereSampler2D(rng);
        } else if (dimension == THREE_D) {
            return new UnitSphereSampler3D(rng);
        }
        return new UnitSphereSamplerND(rng, dimension);
    }"
rng_323_1,"    @Test
    void testBadProvider2D_1_oe() {
        Assertions.assertThrows(StackOverflowError.class, () -> testBadProvider(2));
    }
",UnitSphereSamplerTest::testBadProvider2D_1_oe,,,,
rng_324_1,"    @Test
    void testBadProvider3D_1_oe() {
        Assertions.assertThrows(StackOverflowError.class, () -> testBadProvider(3));
    }
",UnitSphereSamplerTest::testBadProvider3D_1_oe,,,,
rng_325_1,"    @Test
    void testBadProvider4D_1_oe() {
        Assertions.assertThrows(StackOverflowError.class, () -> testBadProvider(4));
    }
",UnitSphereSamplerTest::testBadProvider4D_1_oe,,,,
rng_328_1,"    @Test
    void testSamplePrecondition_1_oe() {
        // Must fail for empty collection.
        Assertions.assertThrows(IllegalArgumentException.class, () -> new CollectionSampler<>(RandomSource.SPLIT_MIX_64.create(0L), new ArrayList<>()));
    }
",CollectionSamplerTest::testSamplePrecondition_1_oe,org.apache.commons.rng.simple.RandomSource,create(),"/**
     * Creates a random number generator with a random seed.
     *
     * <p>Usage example:</p>
     * <pre><code>
     *  UniformRandomProvider rng = RandomSource.MT.create();
     * </code></pre>
     * <p>or, if a {@link RestorableUniformRandomProvider ""save/restore""} functionality is needed,</p>
     * <pre><code>
     *  RestorableUniformRandomProvider rng = RandomSource.MT.create();
     * </code></pre>
     *
     * <p>This method will raise an exception if the generator requires arguments in addition
     * to a seed (e.g. {@link #TWO_CMRES_SELECT}).</p>
     *
     * @return the RNG.
     * @throws IllegalArgumentException if the generator requires arguments in addition
     * to a seed.
     *
     * @see #create(Object,Object[])
     * @since 1.4
     */","public RestorableUniformRandomProvider create() {
        return ProviderBuilder.create(getInternalIdentifier());
    }"
rng_331_2,"    @Test
    void testEmptyBuilderThrows_2_oe() {
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
         Builder<SharedStateObjectSampler<Integer>> builder = CompositeSamplers
                .newSharedStateObjectSamplerBuilder();
        // removed other assertion
        Assertions.assertThrows(IllegalStateException.class, () -> builder.build(rng));
    }
",CompositeSamplersTest::testEmptyBuilderThrows_2_oe,org.apache.commons.rng.sampling.CompositeSamplers.Builder,build(UniformRandomProvider rng),"/**
         * Builds the composite sampler. The {@code rng} is the source of randomness for selecting
         * which sampler to use for each sample.
         *
         * <p>Note: When the sampler is created the builder is reset to an empty state.
         * This prevents building multiple composite samplers with the same samplers and
         * their identical underlying source of randomness.
         *
         * @param rng Generator of uniformly distributed random numbers.
         * @return the sampler
         * @throws IllegalStateException if no samplers have been added to create a composite.
         * @see #size()
         */",S build(UniformRandomProvider rng);
rng_332_1,"    @Test
    void testNullSharedStateObjectSamplerThrows_1_oe() {
         Builder<SharedStateObjectSampler<Integer>> builder = CompositeSamplers
                .newSharedStateObjectSamplerBuilder();
        Assertions.assertThrows(NullPointerException.class, () -> builder.add(null, 1.0));
    }
",CompositeSamplersTest::testNullSharedStateObjectSamplerThrows_1_oe,org.apache.commons.rng.core.source64.TwoCmres.Cmres.Factory,"void add(long multiply,
                                    int rotate,
                                    int start)","/**
             * Adds an entry to the {@link Factory#TABLE}.
             *
             * @param multiply Multiplier.
             * @param rotate Rotate.
             * @param start Cycle start.
             */","private static void add(long multiply,
                                    int rotate,
                                    int start) {
                // Validity check: if there are duplicates, the class initialization
                // will fail (and the JVM will report ""NoClassDefFoundError"").
                checkUnique(TABLE, multiply);

                TABLE.add(new Cmres(multiply, rotate, start));
            }"
rng_333_3,"    @Test
    void testInvalidWeights_3_oe() {
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
         Builder<SharedStateObjectSampler<Integer>> builder = CompositeSamplers
                .newSharedStateObjectSamplerBuilder();
         RangeSampler sampler = new RangeSampler(45, 63, rng);
        // Zero weight is ignored
        // removed other assertion
        builder.add(sampler, 0.0);
        // removed other assertion

         double[] bad = {-1, Double.NaN, Double.POSITIVE_INFINITY};
        for ( double weight : bad) {
            Assertions.assertThrows(IllegalArgumentException.class, () -> builder.add(sampler, weight), () -> ""Did not detect invalid weight: "" + weight);
    }
    }
",CompositeSamplersTest::testInvalidWeights_3_oe,org.apache.commons.rng.core.source64.TwoCmres.Cmres.Factory,"void add(long multiply,
                                    int rotate,
                                    int start)","/**
             * Adds an entry to the {@link Factory#TABLE}.
             *
             * @param multiply Multiplier.
             * @param rotate Rotate.
             * @param start Cycle start.
             */","private static void add(long multiply,
                                    int rotate,
                                    int start) {
                // Validity check: if there are duplicates, the class initialization
                // will fail (and the JVM will report ""NoClassDefFoundError"").
                checkUnique(TABLE, multiply);

                TABLE.add(new Cmres(multiply, rotate, start));
            }"
rng_350_1,"    @Test
    void testSamplePrecondition1_1_oe() {
        // Must fail for sample size > collection size.
         List<String> list = new ArrayList<>();
        list.add(""one"");
        Assertions.assertThrows(IllegalArgumentException.class, () -> ListSampler.sample(rng, list, 2));
    }
",ListSamplerTest::testSamplePrecondition1_1_oe,org.apache.commons.rng.sampling.ListSampler,"sample(UniformRandomProvider rng,
                                     List<T> collection,
                                     int k)","/**
     * Generates a list of size {@code k} whose entries are selected
     * randomly, without repetition, from the items in the given
     * {@code collection}.
     *
     * <p>
     * Sampling is without replacement; but if the source collection
     * contains identical objects, the sample may include repeats.
     * </p>
     *
     * <p>
     * Sampling uses {@link UniformRandomProvider#nextInt(int)}.
     * </p>
     *
     * @param <T> Type of the list items.
     * @param rng Generator of uniformly distributed random numbers.
     * @param collection List to be sampled from.
     * @param k Size of the returned sample.
     * @throws IllegalArgumentException if {@code k <= 0} or
     * {@code k > collection.size()}.
     * @return a shuffled sample from the source collection.
     */","public static <T> List<T> sample(UniformRandomProvider rng,
                                     List<T> collection,
                                     int k) {
        final int n = collection.size();
        final PermutationSampler p = new PermutationSampler(rng, n, k);
        final List<T> result = new ArrayList<>(k);
        final int[] index = p.sample();

        for (int i = 0; i < k; i++) {
            result.add(collection.get(index[i]));
        }

        return result;
    }"
