id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type,junit_version,assert_kind,assert_name
jexl_left_32_6,commons-jexl3,Issues200Test,test279_6_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_33_1,commons-jexl3,Issues200Test,test279b_1_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_33_2,commons-jexl3,Issues200Test,test279b_2_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertNotNull
jexl_left_33_3,commons-jexl3,Issues200Test,test279b_3_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertNull
jexl_left_34_1,commons-jexl3,Issues200Test,test285_1_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_34_2,commons-jexl3,Issues200Test,test285_2_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_35_1,commons-jexl3,Issues200Test,test285a_1_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_35_2,commons-jexl3,Issues200Test,test285a_2_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_36_1,commons-jexl3,Issues200Test,test285b_1_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_36_2,commons-jexl3,Issues200Test,test285b_2_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_37_1,commons-jexl3,Issues200Test,test286_1_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_38_1,commons-jexl3,Issues200Test,test287_1_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_38_2,commons-jexl3,Issues200Test,test287_2_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_38_3,commons-jexl3,Issues200Test,test287_3_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_38_4,commons-jexl3,Issues200Test,test287_4_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_38_5,commons-jexl3,Issues200Test,test287_5_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_38_6,commons-jexl3,Issues200Test,test287_6_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,fail
jexl_left_38_7,commons-jexl3,Issues200Test,test287_7_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_38_8,commons-jexl3,Issues200Test,test287_8_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,fail
jexl_left_38_9,commons-jexl3,Issues200Test,test287_9_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertNull
jexl_left_39_1,commons-jexl3,Issues200Test,test289_1_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertNull
jexl_left_40_1,commons-jexl3,Issues200Test,test290a_1_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,fail
jexl_left_40_2,commons-jexl3,Issues200Test,test290a_2_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertNull
jexl_left_40_3,commons-jexl3,Issues200Test,test290a_3_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,fail
jexl_left_40_4,commons-jexl3,Issues200Test,test290a_4_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_41_1,commons-jexl3,Issues200Test,test290b_1_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertNull
jexl_left_42_1,commons-jexl3,Issues200Test,test291_1_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_42_2,commons-jexl3,Issues200Test,test291_2_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_43_1,commons-jexl3,Issues200Test,testTemplate6565a_1_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertNotNull
jexl_left_43_2,commons-jexl3,Issues200Test,testTemplate6565a_2_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertNotNull
jexl_left_43_3,commons-jexl3,Issues200Test,testTemplate6565a_3_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_44_1,commons-jexl3,Issues200Test,testTemplate6565b_1_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertNotNull
jexl_left_44_2,commons-jexl3,Issues200Test,testTemplate6565b_2_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertNotNull
jexl_left_44_3,commons-jexl3,Issues200Test,testTemplate6565b_3_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_45_1,commons-jexl3,Issues200Test,test298_1_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_45_2,commons-jexl3,Issues200Test,test298_2_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_45_3,commons-jexl3,Issues200Test,test298_3_oe,src/test/java/org/apache/commons/jexl3/Issues200Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_46_1,commons-jexl3,Issues100Test,test100_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_46_2,commons-jexl3,Issues100Test,test100_2_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_46_3,commons-jexl3,Issues100Test,test100_3_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_46_4,commons-jexl3,Issues100Test,test100_4_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_47_1,commons-jexl3,Issues100Test,test105_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_47_2,commons-jexl3,Issues100Test,test105_2_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_48_1,commons-jexl3,Issues100Test,test106_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertNotNull
jexl_left_48_2,commons-jexl3,Issues100Test,test106_2_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,fail
jexl_left_48_3,commons-jexl3,Issues100Test,test106_3_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,fail
jexl_left_49_1,commons-jexl3,Issues100Test,test107_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_49_2,commons-jexl3,Issues100Test,test107_2_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_50_1,commons-jexl3,Issues100Test,test108_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_50_2,commons-jexl3,Issues100Test,test108_2_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_50_3,commons-jexl3,Issues100Test,test108_3_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_50_4,commons-jexl3,Issues100Test,test108_4_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_50_5,commons-jexl3,Issues100Test,test108_5_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_50_6,commons-jexl3,Issues100Test,test108_6_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_50_7,commons-jexl3,Issues100Test,test108_7_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_50_8,commons-jexl3,Issues100Test,test108_8_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_51_1,commons-jexl3,Issues100Test,test109_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_52_1,commons-jexl3,Issues100Test,test110_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_52_2,commons-jexl3,Issues100Test,test110_2_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_53_1,commons-jexl3,Issues100Test,testRichContext_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_54_1,commons-jexl3,Issues100Test,test111_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_54_2,commons-jexl3,Issues100Test,test111_2_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_54_3,commons-jexl3,Issues100Test,test111_3_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_54_4,commons-jexl3,Issues100Test,test111_4_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_54_5,commons-jexl3,Issues100Test,test111_5_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_54_6,commons-jexl3,Issues100Test,test111_6_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_54_7,commons-jexl3,Issues100Test,test111_7_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_54_8,commons-jexl3,Issues100Test,test111_8_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_55_1,commons-jexl3,Issues100Test,testScaleIssue_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertFalse
jexl_left_55_2,commons-jexl3,Issues100Test,testScaleIssue_2_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_56_1,commons-jexl3,Issues100Test,test112_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_56_2,commons-jexl3,Issues100Test,test112_2_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_56_3,commons-jexl3,Issues100Test,test112_3_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_57_1,commons-jexl3,Issues100Test,test117_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_58_1,commons-jexl3,Issues100Test,test125_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_59_1,commons-jexl3,Issues100Test,test130a_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_60_1,commons-jexl3,Issues100Test,test130b_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_61_1,commons-jexl3,Issues100Test,test135_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_61_2,commons-jexl3,Issues100Test,test135_2_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_61_3,commons-jexl3,Issues100Test,test135_3_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_61_4,commons-jexl3,Issues100Test,test135_4_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_61_5,commons-jexl3,Issues100Test,test135_5_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_61_6,commons-jexl3,Issues100Test,test135_6_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_61_7,commons-jexl3,Issues100Test,test135_7_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_61_8,commons-jexl3,Issues100Test,test135_8_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_62_1,commons-jexl3,Issues100Test,test136_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_63_1,commons-jexl3,Issues100Test,test143_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_63_2,commons-jexl3,Issues100Test,test143_2_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_64_1,commons-jexl3,Issues100Test,test144_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,fail
jexl_left_64_2,commons-jexl3,Issues100Test,test144_2_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_65_1,commons-jexl3,Issues100Test,test144a_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertNotNull
jexl_left_65_2,commons-jexl3,Issues100Test,test144a_2_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_65_3,commons-jexl3,Issues100Test,test144a_3_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_65_4,commons-jexl3,Issues100Test,test144a_4_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertNull
jexl_left_65_5,commons-jexl3,Issues100Test,test144a_5_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertNull
jexl_left_65_6,commons-jexl3,Issues100Test,test144a_6_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertNotNull
jexl_left_65_7,commons-jexl3,Issues100Test,test144a_7_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_65_8,commons-jexl3,Issues100Test,test144a_8_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_65_9,commons-jexl3,Issues100Test,test144a_9_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,fail
jexl_left_65_10,commons-jexl3,Issues100Test,test144a_10_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertNull
jexl_left_66_1,commons-jexl3,Issues100Test,test147b_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_67_1,commons-jexl3,Issues100Test,test147c_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_68_1,commons-jexl3,Issues100Test,test148a_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_68_2,commons-jexl3,Issues100Test,test148a_2_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_68_3,commons-jexl3,Issues100Test,test148a_3_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_68_4,commons-jexl3,Issues100Test,test148a_4_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_69_1,commons-jexl3,Issues100Test,test155_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_70_1,commons-jexl3,Issues100Test,testQuestion42_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_70_2,commons-jexl3,Issues100Test,testQuestion42_2_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_71_1,commons-jexl3,Issues100Test,test179_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_71_2,commons-jexl3,Issues100Test,test179_2_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertTrue
jexl_left_72_1,commons-jexl3,Issues100Test,test192_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertNull
jexl_left_72_2,commons-jexl3,Issues100Test,test192_2_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_72_3,commons-jexl3,Issues100Test,test192_3_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_72_4,commons-jexl3,Issues100Test,test192_4_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertNull
jexl_left_72_5,commons-jexl3,Issues100Test,test192_5_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertNull
jexl_left_72_6,commons-jexl3,Issues100Test,test192_6_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_72_7,commons-jexl3,Issues100Test,test192_7_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
jexl_left_72_8,commons-jexl3,Issues100Test,test192_8_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertNull
jexl_left_73_1,commons-jexl3,Issues100Test,test199_1_oe,src/test/java/org/apache/commons/jexl3/Issues100Test.java,,,,assert,unknown,standard,assertEquals
