id,test_prefix,test_name,custom_assert_name,custom_assert_method,custom_assert_file
geom_803_3,"    @Test
    void testTransform_multipleCuts_3_oe() {
        // arrange
        insertSkewedBowtie(tree);

        final Transform<TestPoint2D> t = new TestTransform2D(p -> new TestPoint2D(0.5 * p.getX(), p.getY() + 5));

        // act
        tree.transform(t);

        // assert
        // removed other assertion
        // removed other assertion

        PartitionTestUtils.assertPointLocations(tree, RegionLocation.INSIDE, new TestPoint2D(0, 5), new TestPoint2D(-1, 4), new TestPoint2D(1, 6));
    }
",AbstractRegionBSPTreeTest::testTransform_multipleCuts_3_oe,assertPointLocations,"    public static void assertPointLocations(final Region<TestPoint2D> region, final RegionLocation location,
            final TestPoint2D... points) {
        assertPointLocations(region, location, Arrays.asList(points));
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/partitioning/test/PartitionTestUtils.java
geom_803_4,"    @Test
    void testTransform_multipleCuts_4_oe() {
        // arrange
        insertSkewedBowtie(tree);

        final Transform<TestPoint2D> t = new TestTransform2D(p -> new TestPoint2D(0.5 * p.getX(), p.getY() + 5));

        // act
        tree.transform(t);

        // assert
        // removed other assertion
        // removed other assertion

        // removed other assertion

        PartitionTestUtils.assertPointLocations(tree, RegionLocation.BOUNDARY, new TestPoint2D(-2, 4), new TestPoint2D(2, 6));
    }
",AbstractRegionBSPTreeTest::testTransform_multipleCuts_4_oe,assertPointLocations,"    public static void assertPointLocations(final Region<TestPoint2D> region, final RegionLocation location,
            final TestPoint2D... points) {
        assertPointLocations(region, location, Arrays.asList(points));
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/partitioning/test/PartitionTestUtils.java
geom_803_5,"    @Test
    void testTransform_multipleCuts_5_oe() {
        // arrange
        insertSkewedBowtie(tree);

        final Transform<TestPoint2D> t = new TestTransform2D(p -> new TestPoint2D(0.5 * p.getX(), p.getY() + 5));

        // act
        tree.transform(t);

        // assert
        // removed other assertion
        // removed other assertion

        // removed other assertion

        // removed other assertion

        PartitionTestUtils.assertPointLocations(tree, RegionLocation.OUTSIDE, new TestPoint2D(-3, 5), new TestPoint2D(3, 5));
    }
",AbstractRegionBSPTreeTest::testTransform_multipleCuts_5_oe,assertPointLocations,"    public static void assertPointLocations(final Region<TestPoint2D> region, final RegionLocation location,
            final TestPoint2D... points) {
        assertPointLocations(region, location, Arrays.asList(points));
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/partitioning/test/PartitionTestUtils.java
geom_804_3,"    @Test
    void testTransform_xAxisReflection_3_oe() {
        // arrange
        insertSkewedBowtie(tree);

        final Transform<TestPoint2D> t = new TestTransform2D(p -> new TestPoint2D(-p.getX(), p.getY()));

        // act
        tree.transform(t);

        // assert
        // removed other assertion
        // removed other assertion

        PartitionTestUtils.assertPointLocations(tree, RegionLocation.INSIDE, TestPoint2D.ZERO, new TestPoint2D(-1, 1), new TestPoint2D(1, -1));
    }
",AbstractRegionBSPTreeTest::testTransform_xAxisReflection_3_oe,assertPointLocations,"    public static void assertPointLocations(final Region<TestPoint2D> region, final RegionLocation location,
            final TestPoint2D... points) {
        assertPointLocations(region, location, Arrays.asList(points));
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/partitioning/test/PartitionTestUtils.java
geom_804_4,"    @Test
    void testTransform_xAxisReflection_4_oe() {
        // arrange
        insertSkewedBowtie(tree);

        final Transform<TestPoint2D> t = new TestTransform2D(p -> new TestPoint2D(-p.getX(), p.getY()));

        // act
        tree.transform(t);

        // assert
        // removed other assertion
        // removed other assertion

        // removed other assertion

        PartitionTestUtils.assertPointLocations(tree, RegionLocation.BOUNDARY, new TestPoint2D(0, 1), new TestPoint2D(0, -1), new TestPoint2D(-4, 0), new TestPoint2D(4, 0));
    }
",AbstractRegionBSPTreeTest::testTransform_xAxisReflection_4_oe,assertPointLocations,"    public static void assertPointLocations(final Region<TestPoint2D> region, final RegionLocation location,
            final TestPoint2D... points) {
        assertPointLocations(region, location, Arrays.asList(points));
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/partitioning/test/PartitionTestUtils.java
geom_804_5,"    @Test
    void testTransform_xAxisReflection_5_oe() {
        // arrange
        insertSkewedBowtie(tree);

        final Transform<TestPoint2D> t = new TestTransform2D(p -> new TestPoint2D(-p.getX(), p.getY()));

        // act
        tree.transform(t);

        // assert
        // removed other assertion
        // removed other assertion

        // removed other assertion

        // removed other assertion

        PartitionTestUtils.assertPointLocations(tree, RegionLocation.OUTSIDE, new TestPoint2D(1, 1), new TestPoint2D(-1, -1));
    }
",AbstractRegionBSPTreeTest::testTransform_xAxisReflection_5_oe,assertPointLocations,"    public static void assertPointLocations(final Region<TestPoint2D> region, final RegionLocation location,
            final TestPoint2D... points) {
        assertPointLocations(region, location, Arrays.asList(points));
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/partitioning/test/PartitionTestUtils.java
geom_805_3,"    @Test
    void testTransform_yAxisReflection_3_oe() {
        // arrange
        insertSkewedBowtie(tree);

        final Transform<TestPoint2D> t = new TestTransform2D(p -> new TestPoint2D(p.getX(), -p.getY()));

        // act
        tree.transform(t);

        // assert
        // removed other assertion
        // removed other assertion

        PartitionTestUtils.assertPointLocations(tree, RegionLocation.INSIDE, TestPoint2D.ZERO, new TestPoint2D(1, -1), new TestPoint2D(-1, 1));
    }
",AbstractRegionBSPTreeTest::testTransform_yAxisReflection_3_oe,assertPointLocations,"    public static void assertPointLocations(final Region<TestPoint2D> region, final RegionLocation location,
            final TestPoint2D... points) {
        assertPointLocations(region, location, Arrays.asList(points));
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/partitioning/test/PartitionTestUtils.java
geom_805_4,"    @Test
    void testTransform_yAxisReflection_4_oe() {
        // arrange
        insertSkewedBowtie(tree);

        final Transform<TestPoint2D> t = new TestTransform2D(p -> new TestPoint2D(p.getX(), -p.getY()));

        // act
        tree.transform(t);

        // assert
        // removed other assertion
        // removed other assertion

        // removed other assertion

        PartitionTestUtils.assertPointLocations(tree, RegionLocation.BOUNDARY, new TestPoint2D(0, 1), new TestPoint2D(0, -1), new TestPoint2D(-4, 0), new TestPoint2D(4, 0));
    }
",AbstractRegionBSPTreeTest::testTransform_yAxisReflection_4_oe,assertPointLocations,"    public static void assertPointLocations(final Region<TestPoint2D> region, final RegionLocation location,
            final TestPoint2D... points) {
        assertPointLocations(region, location, Arrays.asList(points));
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/partitioning/test/PartitionTestUtils.java
geom_805_5,"    @Test
    void testTransform_yAxisReflection_5_oe() {
        // arrange
        insertSkewedBowtie(tree);

        final Transform<TestPoint2D> t = new TestTransform2D(p -> new TestPoint2D(p.getX(), -p.getY()));

        // act
        tree.transform(t);

        // assert
        // removed other assertion
        // removed other assertion

        // removed other assertion

        // removed other assertion

        PartitionTestUtils.assertPointLocations(tree, RegionLocation.OUTSIDE, new TestPoint2D(-1, -1), new TestPoint2D(1, 1));
    }
",AbstractRegionBSPTreeTest::testTransform_yAxisReflection_5_oe,assertPointLocations,"    public static void assertPointLocations(final Region<TestPoint2D> region, final RegionLocation location,
            final TestPoint2D... points) {
        assertPointLocations(region, location, Arrays.asList(points));
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/partitioning/test/PartitionTestUtils.java
geom_806_3,"    @Test
    void testTransform_xAndYAxisReflection_3_oe() {
        // arrange
        insertSkewedBowtie(tree);

        final Transform<TestPoint2D> t = new TestTransform2D(p -> new TestPoint2D(-p.getX(), -p.getY()));

        // act
        tree.transform(t);

        // assert
        // removed other assertion
        // removed other assertion

        PartitionTestUtils.assertPointLocations(tree, RegionLocation.INSIDE, TestPoint2D.ZERO, new TestPoint2D(1, 1), new TestPoint2D(-1, -1));
    }
",AbstractRegionBSPTreeTest::testTransform_xAndYAxisReflection_3_oe,assertPointLocations,"    public static void assertPointLocations(final Region<TestPoint2D> region, final RegionLocation location,
            final TestPoint2D... points) {
        assertPointLocations(region, location, Arrays.asList(points));
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/partitioning/test/PartitionTestUtils.java
geom_806_4,"    @Test
    void testTransform_xAndYAxisReflection_4_oe() {
        // arrange
        insertSkewedBowtie(tree);

        final Transform<TestPoint2D> t = new TestTransform2D(p -> new TestPoint2D(-p.getX(), -p.getY()));

        // act
        tree.transform(t);

        // assert
        // removed other assertion
        // removed other assertion

        // removed other assertion

        PartitionTestUtils.assertPointLocations(tree, RegionLocation.BOUNDARY, new TestPoint2D(0, 1), new TestPoint2D(0, -1), new TestPoint2D(-4, 0), new TestPoint2D(4, 0));
    }
",AbstractRegionBSPTreeTest::testTransform_xAndYAxisReflection_4_oe,assertPointLocations,"    public static void assertPointLocations(final Region<TestPoint2D> region, final RegionLocation location,
            final TestPoint2D... points) {
        assertPointLocations(region, location, Arrays.asList(points));
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/partitioning/test/PartitionTestUtils.java
geom_806_5,"    @Test
    void testTransform_xAndYAxisReflection_5_oe() {
        // arrange
        insertSkewedBowtie(tree);

        final Transform<TestPoint2D> t = new TestTransform2D(p -> new TestPoint2D(-p.getX(), -p.getY()));

        // act
        tree.transform(t);

        // assert
        // removed other assertion
        // removed other assertion

        // removed other assertion

        // removed other assertion

        PartitionTestUtils.assertPointLocations(tree, RegionLocation.OUTSIDE, new TestPoint2D(-1, 1), new TestPoint2D(1, -1));
    }
",AbstractRegionBSPTreeTest::testTransform_xAndYAxisReflection_5_oe,assertPointLocations,"    public static void assertPointLocations(final Region<TestPoint2D> region, final RegionLocation location,
            final TestPoint2D... points) {
        assertPointLocations(region, location, Arrays.asList(points));
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/partitioning/test/PartitionTestUtils.java
geom_807_2,"    @Test
    void testTransform_resetsCutBoundary_2_oe() {
        // arrange
        insertSkewedBowtie(tree);

        final TestRegionNode node = tree.findNode(new TestPoint2D(1, 1)).getParent();


        final Transform<TestPoint2D> t = new TestTransform2D(p -> new TestPoint2D(0.5 * p.getX(), p.getY() + 5));

        // act
        final RegionCutBoundary<TestPoint2D> origBoundary = node.getCutBoundary();

        tree.transform(t);

        final RegionCutBoundary<TestPoint2D> resultBoundary = node.getCutBoundary();

        // assert
        // removed other assertion

        assertCutBoundarySegment(origBoundary.getOutsideFacing(), new TestPoint2D(4, 5), new TestPoint2D(-1, 0));
    }
",AbstractRegionBSPTreeTest::testTransform_resetsCutBoundary_2_oe,assertCutBoundarySegment,"    private static void assertCutBoundarySegment(final List<HyperplaneConvexSubset<TestPoint2D>> boundaries,
            final TestPoint2D start, final TestPoint2D end) {
        Assertions.assertFalse(boundaries.isEmpty(), ""Expected boundary to not be empty"");

        Assertions.assertEquals(1, boundaries.size());

        final TestLineSegment segment = (TestLineSegment) boundaries.get(0);
        PartitionTestUtils.assertPointsEqual(start, segment.getStartPoint());
        PartitionTestUtils.assertPointsEqual(end, segment.getEndPoint());
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/partitioning/bsp/AbstractRegionBSPTreeTest.java
