focal_method,test_prefix,docstring
"    public int getPage() {
        return page;
    }","  public void test4()  throws Throwable  {
      ValidatorResources validatorResources0 = new ValidatorResources();
      Validator validator0 = new Validator(validatorResources0, ""SaL>e"", ""\""s7a"");
      validator0.setPage((-1845));
      int int0 = validator0.getPage();
      assertEquals((-1845), int0);
}","/**
     * Gets the page.
     *
     * <p>
     * This in conjunction with the page property of
     * a {@code Field} can control the processing of fields. If the field's
     * page is less than or equal to this page value, it will be processed.
     * </p>
     *
     * @return the page number.
     */"
"    public int getPage() {
        return page;
    }","  public void test5()  throws Throwable  {
      ValidatorResources validatorResources0 = new ValidatorResources();
      Validator validator0 = new Validator(validatorResources0, (String) null);
      String string0 = validator0.getFormName();
      assertEquals(0, validator0.getPage());
}","/**
     * Gets the page.
     *
     * <p>
     * This in conjunction with the page property of
     * a {@code Field} can control the processing of fields. If the field's
     * page is less than or equal to this page value, it will be processed.
     * </p>
     *
     * @return the page number.
     */"
"    public boolean getUseContextClassLoader() {
        return this.useContextClassLoader;
    }","  public void test6()  throws Throwable  {
      ValidatorResources validatorResources0 = new ValidatorResources();
      Validator validator0 = new Validator(validatorResources0, (String) null);
      String string0 = validator0.getFormName();
      assertFalse(validator0.getUseContextClassLoader());
}","/**
     * Return the boolean as to whether the context classloader should be used.
     * @return whether the context classloader should be used.
     */"
"    public boolean getOnlyReturnErrors() {
        return onlyReturnErrors;
    }","  public void test7()  throws Throwable  {
      ValidatorResources validatorResources0 = new ValidatorResources();
      Validator validator0 = new Validator(validatorResources0, (String) null);
      String string0 = validator0.getFormName();
      assertFalse(validator0.getOnlyReturnErrors());
}","/**
     * Returns true if the Validator is only returning Fields that fail validation.
     * @return whether only failed fields are returned.
     */"
"    public String getFormName() {
        return formName;
    }","  public void test8()  throws Throwable  {
      ValidatorResources validatorResources0 = new ValidatorResources();
      Validator validator0 = new Validator(validatorResources0, (String) null);
      String string0 = validator0.getFormName();
      assertNull(string0);
}","/**
     * Gets the form name which is the key to a set of validation rules.
     * @return the name of the form.
     */"
"    public String getFormName() {
        return formName;
    }","  public void test9()  throws Throwable  {
      ValidatorResources validatorResources0 = new ValidatorResources();
      Validator validator0 = new Validator(validatorResources0, ""SaL>e"", ""\""s7a"");
      assertEquals(""SaL>e"", validator0.getFormName());
}","/**
     * Gets the form name which is the key to a set of validation rules.
     * @return the name of the form.
     */"
"    public String getFormName() {
        return formName;
    }","  public void test10()  throws Throwable  {
      ValidatorResources validatorResources0 = new ValidatorResources();
      Validator validator0 = new Validator(validatorResources0, ""SaL>e"", ""\""s7a"");
      validator0.setFormName("""");
      String string0 = validator0.getFormName();
      assertEquals("""", string0);
}","/**
     * Gets the form name which is the key to a set of validation rules.
     * @return the name of the form.
     */"
"    public void setParameter(String parameterClassName, Object parameterValue) {
        this.parameters.put(parameterClassName, parameterValue);
    }","  public void test11()  throws Throwable  {
      ValidatorResources validatorResources0 = new ValidatorResources();
      Validator validator0 = new Validator(validatorResources0);
      validator0.parameters = null;
      // Undeclared exception!
      try { 
        validator0.setParameter(""z]r}3xIG5.M@|WlX"", ""z]r}3xIG5.M@|WlX"");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.validator.Validator"", e);
      }
  }","/**
     * Set a parameter of a pluggable validation method.
     *
     * @param parameterClassName The full class name of the parameter of the
     * validation method that corresponds to the value/instance passed in with it.
     *
     * @param parameterValue The instance that will be passed into the
     * validation method.
     */"
"    public Validator(ValidatorResources resources) {
        this(resources, null);
    }","  public void test12()  throws Throwable  {
      Validator validator0 = null;
      try {
        validator0 = new Validator((ValidatorResources) null);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Resources cannot be null.
         //
         verifyException(""org.apache.commons.validator.Validator"", e);
      }
  }","/**
     * Construct a <code>Validator</code> that will
     * use the <code>ValidatorResources</code>
     * passed in to retrieve pluggable validators
     * the different sets of validation rules.
     *
     * @param resources <code>ValidatorResources</code> to use during validation.
     */"
"    public Object getParameterValue(String parameterClassName) {
        return this.parameters.get(parameterClassName);
    }","  public void test13()  throws Throwable  {
      ValidatorResources validatorResources0 = new ValidatorResources();
      Validator validator0 = new Validator(validatorResources0);
      validator0.setParameter(""RV,M4L| "", ""RV,M4L| "");
      Object object0 = validator0.getParameterValue(""RV,M4L| "");
      assertNotNull(object0);
}","/**
     * Returns the value of the specified parameter that will be used during the
     * processing of validations.
     *
     * @param parameterClassName The full class name of the parameter of the
     * validation method that corresponds to the value/instance passed in with it.
     * @return value of the specified parameter.
     */"
"    public boolean getUseContextClassLoader() {
        return this.useContextClassLoader;
    }","  public void test14()  throws Throwable  {
      ValidatorResources validatorResources0 = new ValidatorResources();
      Validator validator0 = new Validator(validatorResources0);
      validator0.setParameter(""RV,M4L| "", ""RV,M4L| "");
      Object object0 = validator0.getParameterValue(""RV,M4L| "");
      assertFalse(validator0.getUseContextClassLoader());
}","/**
     * Return the boolean as to whether the context classloader should be used.
     * @return whether the context classloader should be used.
     */"
