focal_method,test_prefix,docstring
"    public ColorType getColorType() {
        return colorType;
    }","  public void test27()  throws Throwable  {
      LinkedList<Locale.LanguageRange> linkedList0 = new LinkedList<Locale.LanguageRange>();
      Set<String> set0 = ZoneId.getAvailableZoneIds();
      Locale.FilteringMode locale_FilteringMode0 = Locale.FilteringMode.AUTOSELECT_FILTERING;
      List<String> list0 = Locale.filterTags((List<Locale.LanguageRange>) linkedList0, (Collection<String>) set0, locale_FilteringMode0);
      ImageFormats imageFormats0 = ImageFormats.XBM;
      ImageInfo.ColorType imageInfo_ColorType0 = ImageInfo.ColorType.BW;
      ImageInfo.CompressionAlgorithm imageInfo_CompressionAlgorithm0 = ImageInfo.CompressionAlgorithm.CCITT_1D;
      ImageInfo imageInfo0 = new ImageInfo("""", 3327, list0, imageFormats0, """", 3327, (String) null, 3327, (-332), 1916.28F, (-332), 3327, 3327, false, false, false, imageInfo_ColorType0, imageInfo_CompressionAlgorithm0);
      assertEquals(ImageInfo.ColorType.BW, imageInfo0.getColorType());
}","/**
     * Returns the {@link org.apache.commons.imaging.ImageInfo.ColorType} of the image.
     *
     * @return image color type.
     */"
"    public int getWidth() {
        return width;
    }","  public void test28()  throws Throwable  {
      LinkedList<Locale.LanguageRange> linkedList0 = new LinkedList<Locale.LanguageRange>();
      Set<String> set0 = ZoneId.getAvailableZoneIds();
      Locale.FilteringMode locale_FilteringMode0 = Locale.FilteringMode.AUTOSELECT_FILTERING;
      List<String> list0 = Locale.filterTags((List<Locale.LanguageRange>) linkedList0, (Collection<String>) set0, locale_FilteringMode0);
      ImageFormats imageFormats0 = ImageFormats.XBM;
      ImageInfo.ColorType imageInfo_ColorType0 = ImageInfo.ColorType.BW;
      ImageInfo.CompressionAlgorithm imageInfo_CompressionAlgorithm0 = ImageInfo.CompressionAlgorithm.CCITT_1D;
      ImageInfo imageInfo0 = new ImageInfo("""", 3327, list0, imageFormats0, """", 3327, (String) null, 3327, (-332), 1916.28F, (-332), 3327, 3327, false, false, false, imageInfo_ColorType0, imageInfo_CompressionAlgorithm0);
      assertEquals(3327, imageInfo0.getWidth());
}","/**
     * Returns the width of the image in pixels.
     *
     * @return image width in pixels.
     * @see #getHeight()
     */"
"    public float getPhysicalWidthInch() {
        return physicalWidthInch;
    }","  public void test29()  throws Throwable  {
      LinkedList<Locale.LanguageRange> linkedList0 = new LinkedList<Locale.LanguageRange>();
      Set<String> set0 = ZoneId.getAvailableZoneIds();
      Locale.FilteringMode locale_FilteringMode0 = Locale.FilteringMode.AUTOSELECT_FILTERING;
      List<String> list0 = Locale.filterTags((List<Locale.LanguageRange>) linkedList0, (Collection<String>) set0, locale_FilteringMode0);
      ImageFormats imageFormats0 = ImageFormats.XBM;
      ImageInfo.ColorType imageInfo_ColorType0 = ImageInfo.ColorType.BW;
      ImageInfo.CompressionAlgorithm imageInfo_CompressionAlgorithm0 = ImageInfo.CompressionAlgorithm.CCITT_1D;
      ImageInfo imageInfo0 = new ImageInfo("""", 3327, list0, imageFormats0, """", 3327, (String) null, 3327, (-332), 1916.28F, (-332), 3327, 3327, false, false, false, imageInfo_ColorType0, imageInfo_CompressionAlgorithm0);
      assertEquals(3327.0F, imageInfo0.getPhysicalWidthInch(), 0.01F);
}","/**
     * Returns physical width of the image in inches, if available.
     *
     * <p>Applies to TIFF (optional), BMP (always), GIF (constant: 72), Jpeg
     * (optional), PNG (optional), PNM (constant: 72), PSD/Photoshop (constant:
     * 72).</p>
     *
     * @return returns -1 if not present.
     */"
"    public CompressionAlgorithm getCompressionAlgorithm() {
        return compressionAlgorithm;
    }","  public void test30()  throws Throwable  {
      LinkedList<Locale.LanguageRange> linkedList0 = new LinkedList<Locale.LanguageRange>();
      Set<String> set0 = ZoneId.getAvailableZoneIds();
      Locale.FilteringMode locale_FilteringMode0 = Locale.FilteringMode.AUTOSELECT_FILTERING;
      List<String> list0 = Locale.filterTags((List<Locale.LanguageRange>) linkedList0, (Collection<String>) set0, locale_FilteringMode0);
      ImageFormats imageFormats0 = ImageFormats.XBM;
      ImageInfo.ColorType imageInfo_ColorType0 = ImageInfo.ColorType.BW;
      ImageInfo.CompressionAlgorithm imageInfo_CompressionAlgorithm0 = ImageInfo.CompressionAlgorithm.CCITT_1D;
      ImageInfo imageInfo0 = new ImageInfo("""", 3327, list0, imageFormats0, """", 3327, (String) null, 3327, (-332), 1916.28F, (-332), 3327, 3327, false, false, false, imageInfo_ColorType0, imageInfo_CompressionAlgorithm0);
      assertEquals(ImageInfo.CompressionAlgorithm.CCITT_1D, imageInfo0.getCompressionAlgorithm());
}","/**
     * Returns a description of the compression algorithm, if any.
     *
     * @return compression algorithm description.
     */"
"    public int getPhysicalHeightDpi() {
        return physicalHeightDpi;
    }","  public void test31()  throws Throwable  {
      LinkedList<Locale.LanguageRange> linkedList0 = new LinkedList<Locale.LanguageRange>();
      Set<String> set0 = ZoneId.getAvailableZoneIds();
      Locale.FilteringMode locale_FilteringMode0 = Locale.FilteringMode.AUTOSELECT_FILTERING;
      List<String> list0 = Locale.filterTags((List<Locale.LanguageRange>) linkedList0, (Collection<String>) set0, locale_FilteringMode0);
      ImageFormats imageFormats0 = ImageFormats.XBM;
      ImageInfo.ColorType imageInfo_ColorType0 = ImageInfo.ColorType.BW;
      ImageInfo.CompressionAlgorithm imageInfo_CompressionAlgorithm0 = ImageInfo.CompressionAlgorithm.CCITT_1D;
      ImageInfo imageInfo0 = new ImageInfo("""", 3327, list0, imageFormats0, """", 3327, (String) null, 3327, (-332), 1916.28F, (-332), 3327, 3327, false, false, false, imageInfo_ColorType0, imageInfo_CompressionAlgorithm0);
      assertEquals((-332), imageInfo0.getPhysicalHeightDpi());
}","/**
     * Returns horizontal dpi of the image, if available.
     *
     * <p>Applies to TIFF (optional), BMP (always), GIF (constant: 72), Jpeg
     * (optional), PNG (optional), PNM (constant: 72), PSD/Photoshop (constant:
     * 72).</p>
     *
     * @return returns -1 if not present.
     */"
"    public boolean usesPalette() {
        return usesPalette;
    }","  public void test32()  throws Throwable  {
      LinkedList<Locale.LanguageRange> linkedList0 = new LinkedList<Locale.LanguageRange>();
      Set<String> set0 = ZoneId.getAvailableZoneIds();
      Locale.FilteringMode locale_FilteringMode0 = Locale.FilteringMode.AUTOSELECT_FILTERING;
      List<String> list0 = Locale.filterTags((List<Locale.LanguageRange>) linkedList0, (Collection<String>) set0, locale_FilteringMode0);
      ImageFormats imageFormats0 = ImageFormats.XBM;
      ImageInfo.ColorType imageInfo_ColorType0 = ImageInfo.ColorType.BW;
      ImageInfo.CompressionAlgorithm imageInfo_CompressionAlgorithm0 = ImageInfo.CompressionAlgorithm.CCITT_1D;
      ImageInfo imageInfo0 = new ImageInfo("""", 3327, list0, imageFormats0, """", 3327, (String) null, 3327, (-332), 1916.28F, (-332), 3327, 3327, false, false, false, imageInfo_ColorType0, imageInfo_CompressionAlgorithm0);
      assertFalse(imageInfo0.usesPalette());
}","/**
     * Returns true if the image uses a palette.
     *
     * @return {@code true} if the image uses a palette, {@code false} otherwise.
     */"
"    public int getBitsPerPixel() {
        return bitsPerPixel;
    }","  public void test33()  throws Throwable  {
      LinkedList<Locale.LanguageRange> linkedList0 = new LinkedList<Locale.LanguageRange>();
      Set<String> set0 = ZoneId.getAvailableZoneIds();
      Locale.FilteringMode locale_FilteringMode0 = Locale.FilteringMode.AUTOSELECT_FILTERING;
      List<String> list0 = Locale.filterTags((List<Locale.LanguageRange>) linkedList0, (Collection<String>) set0, locale_FilteringMode0);
      ImageFormats imageFormats0 = ImageFormats.XBM;
      ImageInfo.ColorType imageInfo_ColorType0 = ImageInfo.ColorType.BW;
      ImageInfo.CompressionAlgorithm imageInfo_CompressionAlgorithm0 = ImageInfo.CompressionAlgorithm.CCITT_1D;
      ImageInfo imageInfo0 = new ImageInfo("""", 3327, list0, imageFormats0, """", 3327, (String) null, 3327, (-332), 1916.28F, (-332), 3327, 3327, false, false, false, imageInfo_ColorType0, imageInfo_CompressionAlgorithm0);
      assertEquals(3327, imageInfo0.getBitsPerPixel());
}","/**
     * Returns the bits per pixel of the image data.
     *
     * @return bits per pixel of the image data.
     */"
"    public String getFormatName() {
        return formatName;
    }","  public void test34()  throws Throwable  {
      LinkedList<Locale.LanguageRange> linkedList0 = new LinkedList<Locale.LanguageRange>();
      Set<String> set0 = ZoneId.getAvailableZoneIds();
      Locale.FilteringMode locale_FilteringMode0 = Locale.FilteringMode.AUTOSELECT_FILTERING;
      List<String> list0 = Locale.filterTags((List<Locale.LanguageRange>) linkedList0, (Collection<String>) set0, locale_FilteringMode0);
      ImageFormats imageFormats0 = ImageFormats.XBM;
      ImageInfo.ColorType imageInfo_ColorType0 = ImageInfo.ColorType.BW;
      ImageInfo.CompressionAlgorithm imageInfo_CompressionAlgorithm0 = ImageInfo.CompressionAlgorithm.CCITT_1D;
      ImageInfo imageInfo0 = new ImageInfo("""", 3327, list0, imageFormats0, """", 3327, (String) null, 3327, (-332), 1916.28F, (-332), 3327, 3327, false, false, false, imageInfo_ColorType0, imageInfo_CompressionAlgorithm0);
      assertEquals("""", imageInfo0.getFormatName());
}","/**
     * Returns a string with the name of the image file format.
     *
     * @return the name of the image file format.
     * @see #getFormat()
     */"
"    public int getHeight() {
        return height;
    }","  public void test35()  throws Throwable  {
      LinkedList<Locale.LanguageRange> linkedList0 = new LinkedList<Locale.LanguageRange>();
      Set<String> set0 = ZoneId.getAvailableZoneIds();
      Locale.FilteringMode locale_FilteringMode0 = Locale.FilteringMode.AUTOSELECT_FILTERING;
      List<String> list0 = Locale.filterTags((List<Locale.LanguageRange>) linkedList0, (Collection<String>) set0, locale_FilteringMode0);
      ImageFormats imageFormats0 = ImageFormats.XBM;
      ImageInfo.ColorType imageInfo_ColorType0 = ImageInfo.ColorType.BW;
      ImageInfo.CompressionAlgorithm imageInfo_CompressionAlgorithm0 = ImageInfo.CompressionAlgorithm.CCITT_1D;
      ImageInfo imageInfo0 = new ImageInfo("""", 3327, list0, imageFormats0, """", 3327, (String) null, 3327, (-332), 1916.28F, (-332), 3327, 3327, false, false, false, imageInfo_ColorType0, imageInfo_CompressionAlgorithm0);
      assertEquals(3327, imageInfo0.getHeight());
}","/**
     * Returns the height of the image in pixels.
     *
     * @return image height in pixels.
     * @see #getWidth()
     */"
"    public String getFormatDetails() {
        return formatDetails;
    }","  public void test36()  throws Throwable  {
      LinkedList<Locale.LanguageRange> linkedList0 = new LinkedList<Locale.LanguageRange>();
      Set<String> set0 = ZoneId.getAvailableZoneIds();
      Locale.FilteringMode locale_FilteringMode0 = Locale.FilteringMode.AUTOSELECT_FILTERING;
      List<String> list0 = Locale.filterTags((List<Locale.LanguageRange>) linkedList0, (Collection<String>) set0, locale_FilteringMode0);
      ImageFormats imageFormats0 = ImageFormats.XBM;
      ImageInfo.ColorType imageInfo_ColorType0 = ImageInfo.ColorType.BW;
      ImageInfo.CompressionAlgorithm imageInfo_CompressionAlgorithm0 = ImageInfo.CompressionAlgorithm.CCITT_1D;
      ImageInfo imageInfo0 = new ImageInfo("""", 3327, list0, imageFormats0, """", 3327, (String) null, 3327, (-332), 1916.28F, (-332), 3327, 3327, false, false, false, imageInfo_ColorType0, imageInfo_CompressionAlgorithm0);
      assertEquals("""", imageInfo0.getFormatDetails());
}","/**
     * Returns a description of the file format, ie. format version.
     *
     * @return file format description.
     */"
"    public ImageInfo(final String formatDetails, final int bitsPerPixel,
            final List<String> comments, final ImageFormat format, final String formatName,
            final int height, final String mimeType, final int numberOfImages,
            final int physicalHeightDpi, final float physicalHeightInch,
            final int physicalWidthDpi, final float physicalWidthInch, final int width,
            final boolean progressive, final boolean transparent, final boolean usesPalette,
            final ColorType colorType, final CompressionAlgorithm compressionAlgorithm) {
        this.formatDetails = formatDetails;

        this.bitsPerPixel = bitsPerPixel;
        this.comments = comments == null ? Collections.emptyList() : Collections.unmodifiableList(comments);

        this.format = format;
        this.formatName = formatName;
        this.height = height;
        this.mimeType = mimeType;

        this.numberOfImages = numberOfImages;
        this.physicalHeightDpi = physicalHeightDpi;
        this.physicalHeightInch = physicalHeightInch;
        this.physicalWidthDpi = physicalWidthDpi;
        this.physicalWidthInch = physicalWidthInch;
        this.width = width;
        this.progressive = progressive;

        this.transparent = transparent;
        this.usesPalette = usesPalette;

        this.colorType = colorType;
        this.compressionAlgorithm = compressionAlgorithm;
    }","  public void test37()  throws Throwable  {
      LinkedList<Locale.LanguageRange> linkedList0 = new LinkedList<Locale.LanguageRange>();
      Set<String> set0 = ZoneId.getAvailableZoneIds();
      Locale.FilteringMode locale_FilteringMode0 = Locale.FilteringMode.AUTOSELECT_FILTERING;
      List<String> list0 = Locale.filterTags((List<Locale.LanguageRange>) linkedList0, (Collection<String>) set0, locale_FilteringMode0);
      ImageFormats imageFormats0 = ImageFormats.XBM;
      ImageInfo.ColorType imageInfo_ColorType0 = ImageInfo.ColorType.BW;
      ImageInfo.CompressionAlgorithm imageInfo_CompressionAlgorithm0 = ImageInfo.CompressionAlgorithm.CCITT_1D;
      ImageInfo imageInfo0 = new ImageInfo("""", 3327, list0, imageFormats0, """", 3327, (String) null, 3327, (-332), 1916.28F, (-332), 3327, 3327, false, false, false, imageInfo_ColorType0, imageInfo_CompressionAlgorithm0);
      assertNotNull(imageInfo0);
}",
